1401: 0.926275, 0.843338 avg, 0.000250 rate, 6.402585 seconds, 89664 images
1402: 0.967040, 0.855708 avg, 0.000250 rate, 6.453211 seconds, 89728 images
1403: 0.704952, 0.840633 avg, 0.000250 rate, 6.438920 seconds, 89792 images
1404: 0.733072, 0.829877 avg, 0.000250 rate, 6.487988 seconds, 89856 images
1405: 0.808554, 0.827744 avg, 0.000250 rate, 6.510905 seconds, 89920 images
1406: 0.783509, 0.823321 avg, 0.000250 rate, 6.434209 seconds, 89984 images
1407: 0.826341, 0.823623 avg, 0.000250 rate, 6.435221 seconds, 90048 images
1408: 0.728453, 0.814106 avg, 0.000250 rate, 6.435596 seconds, 90112 images
1409: 0.803084, 0.813004 avg, 0.000250 rate, 6.452318 seconds, 90176 images
1410: 0.897186, 0.821422 avg, 0.000250 rate, 6.443151 seconds, 90240 images
1411: 0.862631, 0.825543 avg, 0.000250 rate, 4.154995 seconds, 90304 images
1412: 0.891490, 0.832138 avg, 0.000250 rate, 4.229422 seconds, 90368 images
1413: 0.772610, 0.826185 avg, 0.000250 rate, 4.249413 seconds, 90432 images
1414: 0.813287, 0.824895 avg, 0.000250 rate, 4.203936 seconds, 90496 images
1415: 0.846379, 0.827043 avg, 0.000250 rate, 4.236724 seconds, 90560 images
1416: 0.789781, 0.823317 avg, 0.000250 rate, 4.250788 seconds, 90624 images
1417: 0.824914, 0.823477 avg, 0.000250 rate, 4.254810 seconds, 90688 images
1418: 0.939255, 0.835055 avg, 0.000250 rate, 4.232526 seconds, 90752 images
1419: 0.633800, 0.814929 avg, 0.000250 rate, 4.251946 seconds, 90816 images
1420: 0.867731, 0.820209 avg, 0.000250 rate, 4.244448 seconds, 90880 images
1421: 0.824645, 0.820653 avg, 0.000250 rate, 4.208764 seconds, 90944 images
1422: 0.754650, 0.814053 avg, 0.000250 rate, 4.203259 seconds, 91008 images
1423: 0.663701, 0.799018 avg, 0.000250 rate, 4.229137 seconds, 91072 images
1424: 0.742282, 0.793344 avg, 0.000250 rate, 4.245331 seconds, 91136 images
1425: 0.699652, 0.783975 avg, 0.000250 rate, 4.228645 seconds, 91200 images
1426: 0.675909, 0.773168 avg, 0.000250 rate, 4.232727 seconds, 91264 images
1427: 0.673458, 0.763197 avg, 0.000250 rate, 4.224893 seconds, 91328 images
1428: 0.860367, 0.772914 avg, 0.000250 rate, 4.214355 seconds, 91392 images
1429: 0.726854, 0.768308 avg, 0.000250 rate, 4.233767 seconds, 91456 images
1430: 0.804657, 0.771943 avg, 0.000250 rate, 4.242395 seconds, 91520 images
1431: 0.647664, 0.759515 avg, 0.000250 rate, 8.210195 seconds, 91584 images
1432: 0.613200, 0.744883 avg, 0.000250 rate, 8.258726 seconds, 91648 images
1433: 0.683349, 0.738730 avg, 0.000250 rate, 8.255359 seconds, 91712 images
1434: 0.745287, 0.739386 avg, 0.000250 rate, 8.262485 seconds, 91776 images
1435: 0.611445, 0.726592 avg, 0.000250 rate, 8.301594 seconds, 91840 images
1436: 0.673668, 0.721299 avg, 0.000250 rate, 8.267653 seconds, 91904 images
1437: 0.574354, 0.706605 avg, 0.000250 rate, 8.311412 seconds, 91968 images
1438: 0.691793, 0.705124 avg, 0.000250 rate, 8.275012 seconds, 92032 images
1439: 0.786930, 0.713304 avg, 0.000250 rate, 8.239007 seconds, 92096 images
1440: 0.818421, 0.723816 avg, 0.000250 rate, 8.258942 seconds, 92160 images
1441: 0.726342, 0.724068 avg, 0.000250 rate, 6.342748 seconds, 92224 images
1442: 0.707536, 0.722415 avg, 0.000250 rate, 6.425142 seconds, 92288 images
1443: 0.688215, 0.718995 avg, 0.000250 rate, 6.450152 seconds, 92352 images
1444: 0.638217, 0.710917 avg, 0.000250 rate, 6.426938 seconds, 92416 images
1445: 0.761683, 0.715994 avg, 0.000250 rate, 6.470118 seconds, 92480 images
1446: 0.722469, 0.716641 avg, 0.000250 rate, 6.491709 seconds, 92544 images
1447: 0.678576, 0.712835 avg, 0.000250 rate, 6.438686 seconds, 92608 images
1448: 0.581531, 0.699704 avg, 0.000250 rate, 6.413399 seconds, 92672 images
1449: 0.724114, 0.702145 avg, 0.000250 rate, 6.442264 seconds, 92736 images
1450: 0.684234, 0.700354 avg, 0.000250 rate, 6.452991 seconds, 92800 images
1451: 0.726404, 0.702959 avg, 0.000250 rate, 9.266206 seconds, 92864 images
1452: 0.716151, 0.704278 avg, 0.000250 rate, 9.316546 seconds, 92928 images
1453: 0.779486, 0.711799 avg, 0.000250 rate, 9.327050 seconds, 92992 images
1454: 0.827784, 0.723398 avg, 0.000250 rate, 9.354399 seconds, 93056 images
1455: 0.706404, 0.721698 avg, 0.000250 rate, 9.377497 seconds, 93120 images
1456: 0.652459, 0.714774 avg, 0.000250 rate, 9.375395 seconds, 93184 images
1457: 0.727430, 0.716040 avg, 0.000250 rate, 9.332731 seconds, 93248 images
1458: 0.651614, 0.709597 avg, 0.000250 rate, 9.328944 seconds, 93312 images
1459: 0.732724, 0.711910 avg, 0.000250 rate, 9.318398 seconds, 93376 images
1460: 0.678542, 0.708573 avg, 0.000250 rate, 9.335996 seconds, 93440 images
1461: 0.805829, 0.718299 avg, 0.000250 rate, 4.775847 seconds, 93504 images
1462: 0.698697, 0.716339 avg, 0.000250 rate, 4.883091 seconds, 93568 images
1463: 0.604629, 0.705168 avg, 0.000250 rate, 4.835049 seconds, 93632 images
1464: 0.812288, 0.715880 avg, 0.000250 rate, 4.837616 seconds, 93696 images
1465: 0.723960, 0.716688 avg, 0.000250 rate, 4.823718 seconds, 93760 images
1466: 0.717281, 0.716747 avg, 0.000250 rate, 4.807817 seconds, 93824 images
1467: 0.725430, 0.717615 avg, 0.000250 rate, 4.859578 seconds, 93888 images
1468: 0.690925, 0.714946 avg, 0.000250 rate, 4.851060 seconds, 93952 images
1469: 0.669286, 0.710380 avg, 0.000250 rate, 4.829175 seconds, 94016 images
1470: 0.755917, 0.714934 avg, 0.000250 rate, 4.849484 seconds, 94080 images
1471: 0.693414, 0.712782 avg, 0.000250 rate, 7.553269 seconds, 94144 images
1472: 0.639811, 0.705485 avg, 0.000250 rate, 7.594457 seconds, 94208 images
1473: 0.649208, 0.699857 avg, 0.000250 rate, 7.597843 seconds, 94272 images
1474: 0.745195, 0.704391 avg, 0.000250 rate, 7.592288 seconds, 94336 images
1475: 0.609052, 0.694857 avg, 0.000250 rate, 7.591250 seconds, 94400 images
1476: 0.673818, 0.692753 avg, 0.000250 rate, 7.608081 seconds, 94464 images
1477: 0.710638, 0.694542 avg, 0.000250 rate, 7.594941 seconds, 94528 images
1478: 0.602590, 0.685347 avg, 0.000250 rate, 7.591381 seconds, 94592 images
1479: 0.611711, 0.677983 avg, 0.000250 rate, 7.659337 seconds, 94656 images
1480: 0.694099, 0.679595 avg, 0.000250 rate, 7.655029 seconds, 94720 images
1481: 0.620200, 0.673655 avg, 0.000250 rate, 8.196882 seconds, 94784 images
1482: 0.647831, 0.671073 avg, 0.000250 rate, 8.235296 seconds, 94848 images
1483: 0.667531, 0.670718 avg, 0.000250 rate, 8.251360 seconds, 94912 images
1484: 0.706985, 0.674345 avg, 0.000250 rate, 8.244868 seconds, 94976 images
1485: 0.705870, 0.677498 avg, 0.000250 rate, 8.247235 seconds, 95040 images
1486: 0.743407, 0.684089 avg, 0.000250 rate, 8.244369 seconds, 95104 images
1487: 0.737549, 0.689435 avg, 0.000250 rate, 8.259834 seconds, 95168 images
1488: 0.750531, 0.695544 avg, 0.000250 rate, 8.246272 seconds, 95232 images
1489: 0.617751, 0.687765 avg, 0.000250 rate, 8.308934 seconds, 95296 images
1490: 0.553427, 0.674331 avg, 0.000250 rate, 8.247166 seconds, 95360 images
1491: 0.694313, 0.676329 avg, 0.000250 rate, 5.736404 seconds, 95424 images
1492: 0.779267, 0.686623 avg, 0.000250 rate, 5.793662 seconds, 95488 images
1493: 0.635697, 0.681530 avg, 0.000250 rate, 5.780554 seconds, 95552 images
1494: 0.635790, 0.676956 avg, 0.000250 rate, 5.765044 seconds, 95616 images
1495: 0.758159, 0.685077 avg, 0.000250 rate, 5.769796 seconds, 95680 images
1496: 0.672999, 0.683869 avg, 0.000250 rate, 5.800621 seconds, 95744 images
1497: 0.620379, 0.677520 avg, 0.000250 rate, 5.768747 seconds, 95808 images
1498: 0.596477, 0.669416 avg, 0.000250 rate, 5.777281 seconds, 95872 images
1499: 0.673482, 0.669822 avg, 0.000250 rate, 5.825780 seconds, 95936 images
1500: 0.608376, 0.663678 avg, 0.000250 rate, 5.838567 seconds, 96000 images
1501: 0.630273, 0.660337 avg, 0.000250 rate, 5.730673 seconds, 96064 images
1502: 0.675856, 0.661889 avg, 0.000250 rate, 5.828727 seconds, 96128 images
1503: 0.640021, 0.659702 avg, 0.000250 rate, 5.799127 seconds, 96192 images
1504: 0.696372, 0.663369 avg, 0.000250 rate, 5.799334 seconds, 96256 images
1505: 0.650646, 0.662097 avg, 0.000250 rate, 5.798684 seconds, 96320 images
1506: 0.669092, 0.662796 avg, 0.000250 rate, 5.777346 seconds, 96384 images
1507: 0.671295, 0.663646 avg, 0.000250 rate, 5.806161 seconds, 96448 images
1508: 0.810433, 0.678325 avg, 0.000250 rate, 5.827214 seconds, 96512 images
1509: 0.770832, 0.687576 avg, 0.000250 rate, 5.797230 seconds, 96576 images
1510: 0.673235, 0.686141 avg, 0.000250 rate, 5.787823 seconds, 96640 images
1511: 0.594434, 0.676971 avg, 0.000250 rate, 6.374599 seconds, 96704 images
1512: 0.718440, 0.681118 avg, 0.000250 rate, 6.444220 seconds, 96768 images
1513: 0.675189, 0.680525 avg, 0.000250 rate, 6.416356 seconds, 96832 images
1514: 0.612600, 0.673732 avg, 0.000250 rate, 6.457377 seconds, 96896 images
1515: 0.580158, 0.664375 avg, 0.000250 rate, 6.501442 seconds, 96960 images
1516: 0.647656, 0.662703 avg, 0.000250 rate, 6.457914 seconds, 97024 images
1517: 0.610824, 0.657515 avg, 0.000250 rate, 6.440966 seconds, 97088 images
1518: 0.675387, 0.659302 avg, 0.000250 rate, 6.448287 seconds, 97152 images
1519: 0.548018, 0.648174 avg, 0.000250 rate, 6.439203 seconds, 97216 images
1520: 0.626397, 0.645996 avg, 0.000250 rate, 6.447757 seconds, 97280 images
1521: 0.675493, 0.648946 avg, 0.000250 rate, 7.522578 seconds, 97344 images
1522: 0.651948, 0.649246 avg, 0.000250 rate, 7.603802 seconds, 97408 images
1523: 0.577372, 0.642059 avg, 0.000250 rate, 7.587272 seconds, 97472 images
1524: 0.613677, 0.639220 avg, 0.000250 rate, 7.606705 seconds, 97536 images
1525: 0.611210, 0.636419 avg, 0.000250 rate, 7.674172 seconds, 97600 images
1526: 0.689078, 0.641685 avg, 0.000250 rate, 7.691346 seconds, 97664 images
1527: 0.676198, 0.645137 avg, 0.000250 rate, 7.642578 seconds, 97728 images
1528: 0.613922, 0.642015 avg, 0.000250 rate, 7.604933 seconds, 97792 images
1529: 0.678832, 0.645697 avg, 0.000250 rate, 7.603604 seconds, 97856 images
1530: 0.764897, 0.657617 avg, 0.000250 rate, 7.604311 seconds, 97920 images
1531: 0.793900, 0.671245 avg, 0.000250 rate, 4.171474 seconds, 97984 images
1532: 0.792505, 0.683371 avg, 0.000250 rate, 4.219606 seconds, 98048 images
1533: 0.670040, 0.682038 avg, 0.000250 rate, 4.207299 seconds, 98112 images
1534: 0.761967, 0.690031 avg, 0.000250 rate, 4.209966 seconds, 98176 images
1535: 0.724323, 0.693460 avg, 0.000250 rate, 4.224553 seconds, 98240 images
1536: 0.838237, 0.707938 avg, 0.000250 rate, 4.206160 seconds, 98304 images
1537: 0.650615, 0.702205 avg, 0.000250 rate, 4.249538 seconds, 98368 images
1538: 0.729455, 0.704930 avg, 0.000250 rate, 4.219030 seconds, 98432 images
1539: 0.784236, 0.712861 avg, 0.000250 rate, 4.224929 seconds, 98496 images
1540: 0.685760, 0.710151 avg, 0.000250 rate, 4.229590 seconds, 98560 images
1541: 0.626776, 0.701813 avg, 0.000250 rate, 5.788847 seconds, 98624 images
1542: 0.647817, 0.696414 avg, 0.000250 rate, 5.845119 seconds, 98688 images
1543: 0.594734, 0.686246 avg, 0.000250 rate, 5.806388 seconds, 98752 images
1544: 0.679969, 0.685618 avg, 0.000250 rate, 5.788702 seconds, 98816 images
1545: 0.596096, 0.676666 avg, 0.000250 rate, 5.796406 seconds, 98880 images
1546: 0.708347, 0.679834 avg, 0.000250 rate, 5.808111 seconds, 98944 images
1547: 0.717881, 0.683639 avg, 0.000250 rate, 5.776377 seconds, 99008 images
1548: 0.650112, 0.680286 avg, 0.000250 rate, 5.784778 seconds, 99072 images
1549: 0.727529, 0.685010 avg, 0.000250 rate, 5.796469 seconds, 99136 images
1550: 0.691632, 0.685672 avg, 0.000250 rate, 5.792928 seconds, 99200 images
1551: 0.930482, 0.710153 avg, 0.000250 rate, 10.101879 seconds, 99264 images
1552: 0.869223, 0.726060 avg, 0.000250 rate, 10.165052 seconds, 99328 images
1553: 0.639481, 0.717402 avg, 0.000250 rate, 10.247186 seconds, 99392 images
1554: 0.593484, 0.705011 avg, 0.000250 rate, 10.181426 seconds, 99456 images
1555: 0.640163, 0.698526 avg, 0.000250 rate, 10.211742 seconds, 99520 images
1556: 0.653247, 0.693998 avg, 0.000250 rate, 10.152382 seconds, 99584 images
1557: 0.700630, 0.694661 avg, 0.000250 rate, 10.173868 seconds, 99648 images
1558: 0.642618, 0.689457 avg, 0.000250 rate, 10.171430 seconds, 99712 images
1559: 0.704490, 0.690960 avg, 0.000250 rate, 10.164184 seconds, 99776 images
1560: 0.686046, 0.690469 avg, 0.000250 rate, 10.180820 seconds, 99840 images
1561: 0.851713, 0.706593 avg, 0.000250 rate, 4.197209 seconds, 99904 images
1562: 0.658629, 0.701797 avg, 0.000250 rate, 4.240181 seconds, 99968 images
1563: 0.746517, 0.706269 avg, 0.000250 rate, 4.253873 seconds, 100032 images
1564: 0.676824, 0.703324 avg, 0.000250 rate, 4.238548 seconds, 100096 images
1565: 0.748429, 0.707835 avg, 0.000250 rate, 4.213132 seconds, 100160 images
1566: 0.832876, 0.720339 avg, 0.000250 rate, 4.216910 seconds, 100224 images
1567: 0.728801, 0.721185 avg, 0.000250 rate, 4.218722 seconds, 100288 images
1568: 0.736275, 0.722694 avg, 0.000250 rate, 4.213071 seconds, 100352 images
1569: 0.796056, 0.730030 avg, 0.000250 rate, 4.212099 seconds, 100416 images
1570: 0.718188, 0.728846 avg, 0.000250 rate, 4.212467 seconds, 100480 images
1571: 1.028902, 0.758852 avg, 0.000250 rate, 9.303633 seconds, 100544 images
1572: 0.695933, 0.752560 avg, 0.000250 rate, 9.358555 seconds, 100608 images
1573: 0.701196, 0.747424 avg, 0.000250 rate, 9.448349 seconds, 100672 images
1574: 0.837814, 0.756463 avg, 0.000250 rate, 9.333422 seconds, 100736 images
1575: 0.908005, 0.771617 avg, 0.000250 rate, 9.407972 seconds, 100800 images
1576: 0.888682, 0.783323 avg, 0.000250 rate, 9.343078 seconds, 100864 images
1577: 0.622633, 0.767254 avg, 0.000250 rate, 9.342135 seconds, 100928 images
1578: 0.696988, 0.760228 avg, 0.000250 rate, 9.315995 seconds, 100992 images
1579: 0.785275, 0.762732 avg, 0.000250 rate, 9.321074 seconds, 101056 images
1580: 0.825131, 0.768972 avg, 0.000250 rate, 9.334752 seconds, 101120 images
1581: 0.917151, 0.783790 avg, 0.000250 rate, 11.355618 seconds, 101184 images
1582: 0.835819, 0.788993 avg, 0.000250 rate, 11.453701 seconds, 101248 images
1583: 0.956170, 0.805711 avg, 0.000250 rate, 11.539255 seconds, 101312 images
1584: 0.847964, 0.809936 avg, 0.000250 rate, 11.474990 seconds, 101376 images
1585: 0.741931, 0.803136 avg, 0.000250 rate, 11.452703 seconds, 101440 images
1586: 0.799401, 0.802762 avg, 0.000250 rate, 11.472545 seconds, 101504 images
1587: 0.677043, 0.790190 avg, 0.000250 rate, 11.458697 seconds, 101568 images
1588: 0.941162, 0.805287 avg, 0.000250 rate, 11.473415 seconds, 101632 images
1589: 0.775761, 0.802335 avg, 0.000250 rate, 11.452965 seconds, 101696 images
1590: 0.928419, 0.814943 avg, 0.000250 rate, 11.556164 seconds, 101760 images
1591: 0.670740, 0.800523 avg, 0.000250 rate, 9.236050 seconds, 101824 images
1592: 0.716615, 0.792132 avg, 0.000250 rate, 9.344807 seconds, 101888 images
1593: 0.715652, 0.784484 avg, 0.000250 rate, 9.344553 seconds, 101952 images
1594: 0.580891, 0.764125 avg, 0.000250 rate, 9.345833 seconds, 102016 images
1595: 0.815471, 0.769259 avg, 0.000250 rate, 9.346940 seconds, 102080 images
1596: 0.746297, 0.766963 avg, 0.000250 rate, 9.322130 seconds, 102144 images
1597: 0.779306, 0.768197 avg, 0.000250 rate, 9.340054 seconds, 102208 images
1598: 0.690529, 0.760431 avg, 0.000250 rate, 9.386861 seconds, 102272 images
1599: 0.625205, 0.746908 avg, 0.000250 rate, 9.360770 seconds, 102336 images
1600: 0.524779, 0.724695 avg, 0.000250 rate, 9.339499 seconds, 102400 images
1601: 0.781071, 0.730333 avg, 0.000250 rate, 4.162195 seconds, 102464 images
1602: 0.728972, 0.730197 avg, 0.000250 rate, 4.227058 seconds, 102528 images
1603: 0.775321, 0.734709 avg, 0.000250 rate, 4.214735 seconds, 102592 images
1604: 0.677448, 0.728983 avg, 0.000250 rate, 4.222961 seconds, 102656 images
1605: 0.627201, 0.718805 avg, 0.000250 rate, 4.241056 seconds, 102720 images
1606: 0.654926, 0.712417 avg, 0.000250 rate, 4.274888 seconds, 102784 images
1607: 0.652904, 0.706466 avg, 0.000250 rate, 4.247106 seconds, 102848 images
1608: 0.691065, 0.704926 avg, 0.000250 rate, 4.248824 seconds, 102912 images
1609: 0.783108, 0.712744 avg, 0.000250 rate, 4.214422 seconds, 102976 images
1610: 0.756074, 0.717077 avg, 0.000250 rate, 4.231893 seconds, 103040 images
1611: 0.831763, 0.728545 avg, 0.000250 rate, 6.413609 seconds, 103104 images
1612: 0.690374, 0.724728 avg, 0.000250 rate, 6.464103 seconds, 103168 images
1613: 0.631554, 0.715411 avg, 0.000250 rate, 6.511193 seconds, 103232 images
1614: 0.686523, 0.712522 avg, 0.000250 rate, 6.457329 seconds, 103296 images
1615: 0.590880, 0.700358 avg, 0.000250 rate, 6.440957 seconds, 103360 images
1616: 0.721526, 0.702475 avg, 0.000250 rate, 6.447416 seconds, 103424 images
1617: 0.629525, 0.695180 avg, 0.000250 rate, 6.442371 seconds, 103488 images
1618: 0.705143, 0.696176 avg, 0.000250 rate, 6.454366 seconds, 103552 images
1619: 0.629505, 0.689509 avg, 0.000250 rate, 6.431335 seconds, 103616 images
1620: 0.722993, 0.692857 avg, 0.000250 rate, 6.447206 seconds, 103680 images
1621: 0.573523, 0.680924 avg, 0.000250 rate, 5.749060 seconds, 103744 images
1622: 0.646209, 0.677453 avg, 0.000250 rate, 5.809127 seconds, 103808 images
1623: 0.733841, 0.683091 avg, 0.000250 rate, 5.799200 seconds, 103872 images
1624: 0.686276, 0.683410 avg, 0.000250 rate, 5.805685 seconds, 103936 images
1625: 0.695326, 0.684601 avg, 0.000250 rate, 5.827908 seconds, 104000 images
1626: 0.633827, 0.679524 avg, 0.000250 rate, 5.840084 seconds, 104064 images
1627: 0.618675, 0.673439 avg, 0.000250 rate, 5.802536 seconds, 104128 images
1628: 0.717540, 0.677849 avg, 0.000250 rate, 5.789106 seconds, 104192 images
1629: 0.671345, 0.677199 avg, 0.000250 rate, 5.812853 seconds, 104256 images
1630: 0.634873, 0.672966 avg, 0.000250 rate, 5.817383 seconds, 104320 images
1631: 0.739525, 0.679622 avg, 0.000250 rate, 7.540512 seconds, 104384 images
1632: 0.623738, 0.674034 avg, 0.000250 rate, 7.583219 seconds, 104448 images
1633: 0.703179, 0.676948 avg, 0.000250 rate, 7.584998 seconds, 104512 images
1634: 0.623742, 0.671628 avg, 0.000250 rate, 7.590707 seconds, 104576 images
1635: 0.678501, 0.672315 avg, 0.000250 rate, 7.643690 seconds, 104640 images
1636: 0.718411, 0.676925 avg, 0.000250 rate, 7.612952 seconds, 104704 images
1637: 0.629630, 0.672195 avg, 0.000250 rate, 7.628060 seconds, 104768 images
1638: 0.611650, 0.666141 avg, 0.000250 rate, 7.621270 seconds, 104832 images
1639: 0.650946, 0.664621 avg, 0.000250 rate, 7.599649 seconds, 104896 images
1640: 0.601637, 0.658323 avg, 0.000250 rate, 7.617188 seconds, 104960 images
1641: 0.721983, 0.664689 avg, 0.000250 rate, 9.282666 seconds, 105024 images
1642: 0.537795, 0.651999 avg, 0.000250 rate, 9.346976 seconds, 105088 images
1643: 0.582358, 0.645035 avg, 0.000250 rate, 9.341890 seconds, 105152 images
1644: 0.611773, 0.641709 avg, 0.000250 rate, 9.344559 seconds, 105216 images
1645: 0.699221, 0.647460 avg, 0.000250 rate, 9.330405 seconds, 105280 images
1646: 0.645425, 0.647257 avg, 0.000250 rate, 9.375199 seconds, 105344 images
1647: 0.643249, 0.646856 avg, 0.000250 rate, 9.376242 seconds, 105408 images
1648: 0.667775, 0.648948 avg, 0.000250 rate, 9.344486 seconds, 105472 images
1649: 0.598007, 0.643854 avg, 0.000250 rate, 9.307762 seconds, 105536 images
1650: 0.610027, 0.640471 avg, 0.000250 rate, 9.396951 seconds, 105600 images
1651: 0.535884, 0.630012 avg, 0.000250 rate, 4.807243 seconds, 105664 images
1652: 0.720112, 0.639022 avg, 0.000250 rate, 4.825279 seconds, 105728 images
1653: 0.710068, 0.646127 avg, 0.000250 rate, 4.818306 seconds, 105792 images
1654: 0.627926, 0.644307 avg, 0.000250 rate, 4.806339 seconds, 105856 images
1655: 0.632973, 0.643174 avg, 0.000250 rate, 4.817088 seconds, 105920 images
1656: 0.695920, 0.648448 avg, 0.000250 rate, 4.850973 seconds, 105984 images
1657: 0.550627, 0.638666 avg, 0.000250 rate, 4.820321 seconds, 106048 images
1658: 0.567957, 0.631595 avg, 0.000250 rate, 4.849580 seconds, 106112 images
1659: 0.700952, 0.638531 avg, 0.000250 rate, 4.857871 seconds, 106176 images
1660: 0.724966, 0.647174 avg, 0.000250 rate, 4.830049 seconds, 106240 images
1661: 0.612695, 0.643726 avg, 0.000250 rate, 6.375776 seconds, 106304 images
1662: 0.642330, 0.643587 avg, 0.000250 rate, 6.449764 seconds, 106368 images
1663: 0.658389, 0.645067 avg, 0.000250 rate, 6.431094 seconds, 106432 images
1664: 0.587235, 0.639284 avg, 0.000250 rate, 6.449000 seconds, 106496 images
1665: 0.678455, 0.643201 avg, 0.000250 rate, 6.443147 seconds, 106560 images
1666: 0.765657, 0.655447 avg, 0.000250 rate, 6.435221 seconds, 106624 images
1667: 0.530074, 0.642909 avg, 0.000250 rate, 6.431032 seconds, 106688 images
1668: 0.593133, 0.637932 avg, 0.000250 rate, 6.433211 seconds, 106752 images
1669: 0.547948, 0.628933 avg, 0.000250 rate, 6.440574 seconds, 106816 images
1670: 0.790351, 0.645075 avg, 0.000250 rate, 6.446265 seconds, 106880 images
1671: 0.679623, 0.648530 avg, 0.000250 rate, 9.314718 seconds, 106944 images
1672: 0.706774, 0.654354 avg, 0.000250 rate, 9.335086 seconds, 107008 images
1673: 0.718332, 0.660752 avg, 0.000250 rate, 9.323935 seconds, 107072 images
1674: 0.674818, 0.662159 avg, 0.000250 rate, 9.326272 seconds, 107136 images
1675: 0.540390, 0.649982 avg, 0.000250 rate, 9.313431 seconds, 107200 images
1676: 0.630748, 0.648058 avg, 0.000250 rate, 9.362714 seconds, 107264 images
1677: 0.613820, 0.644635 avg, 0.000250 rate, 9.320823 seconds, 107328 images
1678: 0.687953, 0.648966 avg, 0.000250 rate, 9.329576 seconds, 107392 images
1679: 0.659834, 0.650053 avg, 0.000250 rate, 9.325959 seconds, 107456 images
1680: 0.654191, 0.650467 avg, 0.000250 rate, 9.410866 seconds, 107520 images
1681: 0.633320, 0.648752 avg, 0.000250 rate, 6.370691 seconds, 107584 images
1682: 0.654535, 0.649330 avg, 0.000250 rate, 6.440731 seconds, 107648 images
1683: 0.706672, 0.655065 avg, 0.000250 rate, 6.437135 seconds, 107712 images
1684: 0.565591, 0.646117 avg, 0.000250 rate, 6.433478 seconds, 107776 images
1685: 0.603802, 0.641886 avg, 0.000250 rate, 6.426623 seconds, 107840 images
1686: 0.524375, 0.630135 avg, 0.000250 rate, 6.445415 seconds, 107904 images
1687: 0.708889, 0.638010 avg, 0.000250 rate, 6.423345 seconds, 107968 images
1688: 0.660973, 0.640306 avg, 0.000250 rate, 6.438765 seconds, 108032 images
1689: 0.654418, 0.641718 avg, 0.000250 rate, 6.427368 seconds, 108096 images
1690: 0.580985, 0.635644 avg, 0.000250 rate, 6.424525 seconds, 108160 images
1691: 0.732666, 0.645347 avg, 0.000250 rate, 8.212416 seconds, 108224 images
1692: 0.613321, 0.642144 avg, 0.000250 rate, 8.299222 seconds, 108288 images
1693: 0.657567, 0.643686 avg, 0.000250 rate, 8.238608 seconds, 108352 images
1694: 0.684034, 0.647721 avg, 0.000250 rate, 8.295572 seconds, 108416 images
1695: 0.580685, 0.641017 avg, 0.000250 rate, 8.301505 seconds, 108480 images
1696: 0.587416, 0.635657 avg, 0.000250 rate, 8.268306 seconds, 108544 images
1697: 0.678393, 0.639931 avg, 0.000250 rate, 8.260292 seconds, 108608 images
1698: 0.704040, 0.646342 avg, 0.000250 rate, 8.286636 seconds, 108672 images
1699: 0.672939, 0.649001 avg, 0.000250 rate, 8.297062 seconds, 108736 images
1700: 0.603324, 0.644434 avg, 0.000250 rate, 8.255765 seconds, 108800 images
1701: 0.670639, 0.647054 avg, 0.000250 rate, 4.222565 seconds, 108864 images
1702: 0.747056, 0.657054 avg, 0.000250 rate, 4.258174 seconds, 108928 images
1703: 0.732550, 0.664604 avg, 0.000250 rate, 4.240011 seconds, 108992 images
1704: 0.676625, 0.665806 avg, 0.000250 rate, 4.255766 seconds, 109056 images
1705: 0.882161, 0.687441 avg, 0.000250 rate, 4.232805 seconds, 109120 images
1706: 0.717717, 0.690469 avg, 0.000250 rate, 4.226163 seconds, 109184 images
1707: 0.760157, 0.697438 avg, 0.000250 rate, 4.255708 seconds, 109248 images
1708: 0.677607, 0.695455 avg, 0.000250 rate, 4.198291 seconds, 109312 images
1709: 0.685002, 0.694409 avg, 0.000250 rate, 4.220498 seconds, 109376 images
1710: 0.807250, 0.705693 avg, 0.000250 rate, 4.247863 seconds, 109440 images
1711: 0.799835, 0.715108 avg, 0.000250 rate, 9.349661 seconds, 109504 images
1712: 0.721427, 0.715739 avg, 0.000250 rate, 9.330990 seconds, 109568 images
1713: 0.613116, 0.705477 avg, 0.000250 rate, 9.349152 seconds, 109632 images
1714: 0.658988, 0.700828 avg, 0.000250 rate, 9.339480 seconds, 109696 images
1715: 0.764704, 0.707216 avg, 0.000250 rate, 9.412140 seconds, 109760 images
1716: 0.695071, 0.706001 avg, 0.000250 rate, 9.331768 seconds, 109824 images
1717: 0.552309, 0.690632 avg, 0.000250 rate, 9.357718 seconds, 109888 images
1718: 0.661697, 0.687739 avg, 0.000250 rate, 9.375856 seconds, 109952 images
1719: 0.665083, 0.685473 avg, 0.000250 rate, 9.331866 seconds, 110016 images
1720: 0.616225, 0.678548 avg, 0.000250 rate, 9.326814 seconds, 110080 images
1721: 0.673513, 0.678045 avg, 0.000250 rate, 7.505721 seconds, 110144 images
1722: 0.732030, 0.683443 avg, 0.000250 rate, 7.598647 seconds, 110208 images
1723: 0.676214, 0.682720 avg, 0.000250 rate, 7.588543 seconds, 110272 images
1724: 0.637048, 0.678153 avg, 0.000250 rate, 7.652868 seconds, 110336 images
1725: 0.640966, 0.674434 avg, 0.000250 rate, 7.633905 seconds, 110400 images
